year,family,group,value,landed_weight,price,cpi,fact,def_price
2017,Holothuroidea,Invertebrado,109442576,2195318.9,49.852700671414986,6.966013,1.5874351302886205,79.13792838556725
2017,Lutjanidae,Escama,399068572.286,9073223.67,43.98310752610379,6.966013,1.5874351302886205,69.82033002619897
2017,Malacanthidae,Escama,45868161,2052416.5,22.348368861778297,6.966013,1.5874351302886205,35.47658583583518
2017,Mugilidae,Escama,207193458.66,15547391.6,13.326573613801559,6.966013,1.5874351302886205,21.15507112092597
2017,Palinuridae,Invertebrado,219944346.66,1070103.66,205.5355521912709,6.966013,1.5874351302886205,326.2743560716937
2017,Rachycentridae,Escama,66466329.84,1943041.1,34.20737206227908,6.966013,1.5874351302886205,54.3019841265153
2017,Scianidae,Escama,247187085.84,12286715.75,20.11823915109292,6.966013,1.5874351302886205,31.936399587992813
2017,Scombridae,Escama,991355896.595,94230793.24,10.520508875162262,6.966013,1.5874351302886205,16.700625376945794
2017,Serranidae,Escama,619708873.65,13186301.21,46.99641421659895,6.966013,1.5874351302886205,74.60375892502474
2017,Sparidae,Escama,31927109.4,1109925.4,28.765094843311093,6.966013,1.5874351302886205,45.66272208035607
2017,Strongylocentrotidae,Invertebrado,64292045.95,1935366,33.21958014659759,6.966013,1.5874351302886205,52.733928538147424
2018,Carangidae,Escama,263725955.98,17517443.45,15.055048228513048,4.795746,1.0928684279430902,16.45318689010246
2018,Centropomidae,Escama,799591542.2202,10411940.43,76.79563166884158,4.795746,1.0928684279430902,83.92752125482349
2018,Haemulidae,Escama,1036789459.07,55611935.38,18.643290365378398,4.795746,1.0928684279430902,20.374663433297652
2018,Haliotidae,Invertebrado,23162368,65215,355.16933220884766,4.795746,1.0928684279430902,388.1533497446805
2018,Holothuroidea,Invertebrado,72999948.45,1371246.9,53.23618120850447,4.795746,1.0928684279430902,58.18014166703176
2018,Lutjanidae,Escama,452517644.885,9482075.83,47.72347880337506,4.795746,1.0928684279430902,52.15548325581989
2018,Malacanthidae,Escama,29964427.5,1351549,22.17043370236669,4.795746,1.0928684279430902,24.22936702712199
2018,Mugilidae,Escama,243452207.25,17097193,14.23930859586132,4.795746,1.0928684279430902,15.561690800155493
2018,Palinuridae,Invertebrado,202740175.8,954123.35,212.48843328276163,4.795746,1.0928684279430902,232.2219000378219
2018,Rachycentridae,Escama,62667332.83,1566738,39.998603997605215,4.795746,1.0928684279430902,43.71321147078102
2018,Scianidae,Escama,308950116.525,15222590.01,20.295502691857624,4.795746,1.0928684279430902,22.1803141211652
2018,Scombridae,Escama,1150767067.171,136403909.47,8.436466899243046,4.795746,1.0928684279430902,9.219948317569665
2018,Serranidae,Escama,670621010.43,13395890.61,50.06169652724568,4.795746,1.0928684279430902,54.710847583895045
2018,Sparidae,Escama,29740948.5,1009260.3,29.468065374215154,4.795746,1.0928684279430902,32.20471828004273
2018,Strongylocentrotidae,Invertebrado,51417718.04,1495199.7,34.388528863401994,4.795746,1.0928684279430902,37.582137478221725
2019,Carangidae,Escama,236175000.73,15483080.6,15.253747418327073,4.388219,1,15.253747418327073
2019,Centropomidae,Escama,520301012.3436,7283127.31,71.43923073117337,4.388219,1,71.43923073117337
2019,Haemulidae,Escama,795616640.0646,44243778.6,17.98256535133733,4.388219,1,17.98256535133733
2019,Haliotidae,Invertebrado,18420873,54407.65,338.5713773706455,4.388219,1,338.5713773706455
2019,Holothuroidea,Invertebrado,18718458.45,692141.9,27.044249813513673,4.388219,1,27.044249813513673
2019,Lutjanidae,Escama,461815962.053,9541059.48,48.4030062930705,4.388219,1,48.4030062930705
2019,Malacanthidae,Escama,31042263.5,1305020.5,23.786801433387446,4.388219,1,23.786801433387446
2019,Mugilidae,Escama,215575660.36,13968274.73,15.433234563822186,4.388219,1,15.433234563822186
2019,Palinuridae,Invertebrado,199960593.64,944330,211.74864045407853,4.388219,1,211.74864045407853
2019,Rachycentridae,Escama,43178135.48,1176892.8,36.68824847938571,4.388219,1,36.68824847938571
2019,Scianidae,Escama,395625251.824,17141011.89,23.0806240823394,4.388219,1,23.0806240823394
2019,Scombridae,Escama,1032233704.4,137100179.02,7.529047093727128,4.388219,1,7.529047093727128
2019,Serranidae,Escama,737187099.02,14519806.4,50.77113831352462,4.388219,1,50.77113831352462
2019,Sparidae,Escama,39313277.1,1233054.61,31.882835343359204,4.388219,1,31.882835343359204
2019,Strongylocentrotidae,Invertebrado,37642622.1,1225834,30.70776475444473,4.388219,1,30.70776475444473
